,idx,lat
63930,69.16.175.10192.168.10.1544351628,19875.67
63931,69.16.175.10192.168.10.158051548,21496.20
63932,69.16.175.10192.168.10.158052337,21619.56
63933,69.16.175.10192.168.10.158052340,20330.00
63934,69.16.175.10192.168.10.158052342,20431.50
63935,69.16.175.10192.168.10.158052343,21592.67
63936,69.16.175.10192.168.10.158052344,20532.50
63937,69.16.175.10192.168.10.158052358,20416.00
63938,69.16.175.10192.168.10.158052360,21465.25
63939,69.16.175.10192.168.10.158052362,22040.00
63940,69.16.175.10192.168.10.158052363,21422.00
63941,69.16.175.10192.168.10.158052366,21512.67
63942,69.16.175.10192.168.10.158052375,20652.00
63943,69.16.175.10192.168.10.158052379,21335.00
63944,69.16.175.10192.168.10.2500,18956.00
63945,69.16.175.10192.168.10.2544349290,21118.65
63946,69.16.175.10192.168.10.800,20025.77
63947,69.16.175.10192.168.10.88051525,21508.86
63948,69.16.175.10192.168.10.88051527,21436.57
63949,69.16.175.10192.168.10.88051535,21195.75
63950,69.16.175.10192.168.10.88051536,20394.33
63951,69.16.175.10192.168.10.88051545,21610.67
63952,69.16.175.10192.168.10.88051546,21687.18
63953,69.16.175.10192.168.10.88051556,21568.00
63954,69.16.175.42192.168.10.1500,19725.95
63955,69.16.175.42192.168.10.158051826,20597.40
63956,69.16.175.42192.168.10.158052351,21287.00
63957,69.16.175.42192.168.10.158052357,20991.89
63958,69.16.175.42192.168.10.158052372,21060.75
63959,69.16.175.42192.168.10.158052374,21244.00
63960,69.16.175.42192.168.10.158052380,20925.00
63961,69.16.175.42192.168.10.158052381,21479.75
63962,69.16.175.42192.168.10.1744359926,21051.47
63963,69.16.175.42192.168.10.500,19632.67
63964,69.16.175.42192.168.10.544351484,21538.08
63965,69.16.175.42192.168.10.58051023,21108.00
63966,69.16.175.42192.168.10.800,19851.63
63967,69.16.175.42192.168.10.88051520,21371.59
63968,69.16.175.42192.168.10.88051521,21073.70
63969,69.16.175.42192.168.10.88051522,21426.69
63970,69.16.175.42192.168.10.88051541,20642.00
63971,69.16.175.42192.168.10.88051551,20864.67
63972,69.16.175.42192.168.10.88051560,20376.33
63973,69.16.175.42192.168.10.88051561,21263.33
63974,69.164.39.229192.168.10.1400,20301.00
63975,69.164.39.229192.168.10.1444352034,21270.17
63976,69.166.1.10192.168.10.128054016,20999.75
63977,69.166.1.10192.168.10.1400,20489.00
63978,69.166.1.10192.168.10.1444350028,21413.83
63979,69.166.1.10192.168.10.1544355555,21384.00
63980,69.166.1.10192.168.10.1744333225,21152.80
63981,69.166.1.10192.168.10.178060150,20416.80
63982,69.166.1.14192.168.10.1244349722,20761.75
63983,69.166.1.14192.168.10.1244350540,20445.17
63984,69.166.1.14192.168.10.1244350544,20338.88
63985,69.166.1.14192.168.10.1244350668,20539.71
63986,69.166.1.14192.168.10.1244350902,20208.00
63987,69.166.1.14192.168.10.1244351222,20459.17
63988,69.166.1.14192.168.10.1244351634,20547.57
63989,69.166.1.14192.168.10.1244351640,20305.50
63990,69.166.1.14192.168.10.1244351870,19725.33
63991,69.166.1.14192.168.10.1244352026,19880.00
63992,69.166.1.14192.168.10.1244352332,20201.71
63993,69.166.1.14192.168.10.1244352376,20746.09
63994,69.166.1.14192.168.10.1244352440,19643.43
63995,69.166.1.14192.168.10.1244352484,20146.83
63996,69.166.1.14192.168.10.1244352586,19769.86
63997,69.166.1.14192.168.10.1244352642,20220.29
63998,69.166.1.14192.168.10.1244352740,20233.67
63999,69.166.1.14192.168.10.1244352774,20135.29
64000,69.166.1.14192.168.10.1500,19742.33
64001,69.166.1.14192.168.10.1544355688,21141.00
64002,69.166.1.14192.168.10.1744355110,20390.00
64003,69.167.130.67192.168.10.1244351884,20707.83
64004,69.169.85.7192.168.10.1500,19930.43
64005,69.169.85.7192.168.10.1544351987,21579.75
64006,69.169.85.7192.168.10.158051344,22349.00
64007,69.169.85.7192.168.10.5144351175,20216.68
64008,69.169.85.7192.168.10.800,20216.82
64009,69.169.85.7192.168.10.844353906,21276.40
64010,69.169.85.7192.168.10.900,19970.86
64011,69.169.85.7192.168.10.944316121,21487.60
64012,69.169.86.38192.168.10.1500,19167.86
64013,69.169.86.38192.168.10.158051283,21518.00
64014,69.169.86.38192.168.10.178044518,19901.40
64015,69.169.86.38192.168.10.800,19795.10
64016,69.169.86.38192.168.10.844353897,20508.80
64017,69.169.86.38192.168.10.88050399,21528.00
64018,69.172.216.111192.168.10.1200,20635.00
64019,69.172.216.111192.168.10.1244352830,21033.50
64020,69.172.216.111192.168.10.1244352858,20316.00
64021,69.172.216.111192.168.10.128046312,20574.50
64022,69.172.216.111192.168.10.128046582,20379.40
64023,69.172.216.111192.168.10.1400,18766.00
64024,69.172.216.111192.168.10.1444352544,20670.75
64025,69.172.216.111192.168.10.1500,19776.92
64026,69.172.216.111192.168.10.1544350117,21194.00
64027,69.172.216.111192.168.10.1544350119,20797.00
64028,69.172.216.111192.168.10.1544350186,20958.00
64029,69.172.216.111192.168.10.1544350196,21313.80
64030,69.172.216.111192.168.10.1544350209,20794.40
64031,69.172.216.111192.168.10.1544352505,20722.75
64032,69.172.216.111192.168.10.1544355758,21014.50
64033,69.172.216.111192.168.10.158052290,21812.00
64034,69.172.216.111192.168.10.158055694,20808.00
64035,69.172.216.111192.168.10.158055695,20879.00
64036,69.172.216.111192.168.10.1644352858,20163.00
64037,69.172.216.111192.168.10.1644353784,20964.57
64038,69.172.216.111192.168.10.1644354904,21113.71
64039,69.172.216.111192.168.10.1644357240,20248.60
64040,69.172.216.111192.168.10.1644357882,21129.17
64041,69.172.216.111192.168.10.1644358372,19785.00
64042,69.172.216.111192.168.10.1644359236,20944.33
64043,69.172.216.111192.168.10.178048437,20026.50
64044,69.172.216.111192.168.10.178048456,20406.50
64045,69.172.216.111192.168.10.178048460,20457.20
64046,69.172.216.111192.168.10.1900,20257.00
64047,69.172.216.111192.168.10.1944333218,20683.57
64048,69.172.216.111192.168.10.1944333219,20260.25
64049,69.172.216.111192.168.10.1944334776,20709.00
64050,69.172.216.111192.168.10.258049393,19974.20
64051,69.172.216.111192.168.10.258049395,20268.40
64052,69.172.216.111192.168.10.258049531,21177.20
64053,69.172.216.111192.168.10.500,19964.11
64054,69.172.216.111192.168.10.5100,19057.00
64055,69.172.216.111192.168.10.5144341168,20772.38
64056,69.172.216.111192.168.10.5144341184,20397.00
64057,69.172.216.111192.168.10.5144341186,20127.67
64058,69.172.216.111192.168.10.5144343805,20573.78
64059,69.172.216.111192.168.10.5144343806,20726.33
64060,69.172.216.111192.168.10.5144344591,20103.29
64061,69.172.216.111192.168.10.5144344592,20586.00
64062,69.172.216.111192.168.10.5144344599,21193.86
64063,69.172.216.111192.168.10.5144344770,20560.75
64064,69.172.216.111192.168.10.544349730,20951.00
64065,69.172.216.111192.168.10.544349788,21050.40
64066,69.172.216.111192.168.10.544349792,21489.75
64067,69.172.216.111192.168.10.58051012,21903.50
64068,69.172.216.111192.168.10.800,19733.94
64069,69.172.216.111192.168.10.844351699,21318.00
64070,69.172.216.111192.168.10.844351744,21265.67
64071,69.172.216.111192.168.10.844351746,21163.50
64072,69.172.216.111192.168.10.844351771,20144.25
64073,69.172.216.111192.168.10.844351773,21148.75
64074,69.172.216.111192.168.10.844351903,21338.00
64075,69.172.216.111192.168.10.844351924,20697.67
64076,69.172.216.111192.168.10.900,19755.67
64077,69.172.216.111192.168.10.944314948,20519.00
64078,69.172.216.111192.168.10.944314955,20766.00
64079,69.172.216.161192.168.10.1944340379,21375.86
64080,69.172.216.55192.168.10.1244340286,21520.77
64081,69.172.216.55192.168.10.1244340322,20415.83
64082,69.172.216.55192.168.10.128060398,19805.80
64083,69.172.216.55192.168.10.128060934,21379.78
64084,69.172.216.55192.168.10.128060938,20607.60
64085,69.172.216.55192.168.10.1500,19774.71
64086,69.172.216.55192.168.10.1544350070,21579.50
64087,69.172.216.55192.168.10.1544350143,20707.50
64088,69.172.216.55192.168.10.1544350187,21329.33
64089,69.172.216.55192.168.10.1544352456,21286.00
64090,69.172.216.55192.168.10.1544352493,21959.18
64091,69.172.216.55192.168.10.1544352554,20180.00
64092,69.172.216.55192.168.10.1544352555,21868.60
64093,69.172.216.55192.168.10.1544352556,21497.88
64094,69.172.216.55192.168.10.1544352666,20940.67
64095,69.172.216.55192.168.10.158055640,21600.18
64096,69.172.216.55192.168.10.1644338478,21702.48
64097,69.172.216.55192.168.10.1644338494,21404.35
64098,69.172.216.55192.168.10.1644338496,20509.38
64099,69.172.216.55192.168.10.1644338498,20975.00
64100,69.172.216.55192.168.10.1644338520,20239.14
64101,69.172.216.55192.168.10.1644339616,21781.68
64102,69.172.216.55192.168.10.1644339662,20459.75
64103,69.172.216.55192.168.10.1644339668,21842.30
64104,69.172.216.55192.168.10.1644340972,21633.43
64105,69.172.216.55192.168.10.1644341026,21121.25
64106,69.172.216.55192.168.10.1644342542,21754.72
64107,69.172.216.55192.168.10.1644343132,21676.09
64108,69.172.216.55192.168.10.1644343928,21621.62
64109,69.172.216.55192.168.10.178048830,20691.50
64110,69.172.216.55192.168.10.178048868,20031.29
64111,69.172.216.55192.168.10.1944353772,21825.19
64112,69.172.216.55192.168.10.2500,20487.00
64113,69.172.216.55192.168.10.2544351300,20405.33
64114,69.172.216.55192.168.10.258049356,21660.38
64115,69.172.216.55192.168.10.5144350482,20865.14
64116,69.172.216.55192.168.10.5144351154,20300.00
64117,69.172.216.55192.168.10.5144351952,20900.43
64118,69.172.216.55192.168.10.5144352348,21406.43
64119,69.172.216.55192.168.10.800,19664.14
64120,69.172.216.55192.168.10.844352441,21531.42
64121,69.172.216.55192.168.10.844352467,21449.25
64122,69.172.216.55192.168.10.900,19430.40
64123,69.172.216.55192.168.10.944315543,21762.20
64124,69.172.216.55192.168.10.944316449,21225.02
64125,69.172.216.56192.168.10.1400,20019.09
64126,69.172.216.56192.168.10.1444352527,21100.60
64127,69.172.216.56192.168.10.1444352529,20522.40
64128,69.172.216.56192.168.10.1444352531,21748.09
64129,69.172.216.56192.168.10.1944352533,21221.02
64130,69.172.216.56192.168.10.500,19223.60
64131,69.172.216.56192.168.10.5144353483,20433.50
64132,69.172.216.56192.168.10.5144357298,20392.33
64133,69.172.216.56192.168.10.544350329,21484.00
64134,69.172.216.56192.168.10.544350330,21083.83
64135,69.172.216.56192.168.10.800,20485.40
64136,69.172.216.56192.168.10.844351314,21850.20
64137,69.172.216.56192.168.10.844351895,21514.96
64138,69.172.216.58192.168.10.1500,20614.50
64139,69.172.216.58192.168.10.1544352500,21296.00
64140,69.172.216.58192.168.10.1644343632,21060.67
64141,69.192.29.108192.168.10.2544349982,21371.92
64142,69.192.29.108192.168.10.2544349989,21508.43
64143,69.192.29.108192.168.10.2544349996,21201.94
64144,69.192.29.108192.168.10.2544349997,21522.87
64145,69.192.29.108192.168.10.2544349998,20362.25
64146,69.192.29.108192.168.10.2544349999,21581.50
64147,69.194.244.13192.168.10.1400,20723.00
64148,69.194.244.13192.168.10.1444349680,21084.33
64149,69.194.244.13192.168.10.148049705,21804.00
64150,69.194.244.13192.168.10.900,19864.75
64151,69.194.244.13192.168.10.944316008,21165.57
64152,69.194.244.13192.168.10.98015856,20717.67
64153,69.28.157.213192.168.10.1744359364,20737.09
64154,69.28.157.213192.168.10.1744359370,20394.55
64155,69.28.157.213192.168.10.1744359373,20450.09
64156,69.28.157.213192.168.10.1744359378,20460.91
64157,69.28.157.213192.168.10.1744359381,20671.18
64158,69.28.157.213192.168.10.1744359382,20648.55
64159,69.28.157.213192.168.10.1744359388,20614.09
64160,69.28.157.213192.168.10.1744359390,20217.00
64161,69.28.157.213192.168.10.1744359395,20315.45
64162,69.28.157.213192.168.10.1744359396,20390.91
64163,69.28.157.213192.168.10.1744359410,20563.36
64164,69.28.157.213192.168.10.1744359421,20250.27
64165,69.31.33.211192.168.10.1500,19523.67
64166,69.31.33.211192.168.10.1544350177,21174.42
64167,69.31.33.227192.168.10.1644353990,20487.05
64168,69.31.76.40192.168.10.2500,20535.00
64169,69.31.76.40192.168.10.2544350148,21573.75
64170,69.4.95.11192.168.10.168055450,21644.70
64171,69.4.95.11192.168.10.168055462,21888.70
64172,69.4.95.11192.168.10.518034848,21787.30
64173,69.4.95.11192.168.10.800,19600.44
64174,69.4.95.11192.168.10.88050163,21790.53
64175,69.4.95.11192.168.10.88050193,21534.80
64176,69.4.95.11192.168.10.88050598,21621.06
64177,69.50.129.55192.168.10.1244335606,21175.75
64178,69.55.63.23192.168.10.1500,20429.33
64179,69.64.147.32192.168.10.800,21675.00
64180,69.89.74.66192.168.10.1600,20294.00
64181,69.89.74.66192.168.10.1644358994,21347.80
64182,69.90.153.134192.168.10.1500,19401.25
64183,69.90.153.134192.168.10.158055616,20534.62
64184,69.90.153.134192.168.10.158055617,20954.00
64185,69.90.31.37192.168.10.1944347082,20127.39
64186,70.42.146.149192.168.10.128060920,20393.00
64187,71.74.180.193192.168.10.800,20011.33
64188,71.74.180.193192.168.10.88049719,21638.57
64189,71.74.183.9192.168.10.5100,19825.50
64190,71.74.183.9192.168.10.5144347210,21728.72
64191,71.74.183.9192.168.10.5144347594,21676.36
64192,71.74.184.70192.168.10.5100,20258.00
64193,71.74.184.70192.168.10.5144335143,21490.20
64194,71.74.189.86192.168.10.5100,19534.73
64195,71.74.189.86192.168.10.5144335756,21454.54
64196,71.74.189.86192.168.10.900,19887.75
64197,71.74.189.86192.168.10.944317180,21608.59
64198,71.74.189.86192.168.10.944317452,21587.19
64199,72.167.18.239192.168.10.128040486,22291.50
64200,72.167.18.239192.168.10.1400,19499.00
64201,72.167.18.239192.168.10.148052139,22161.33
64202,72.167.18.239192.168.10.198032969,20412.00
64203,72.167.18.239192.168.10.198033606,20890.17
64204,72.167.18.239192.168.10.500,19274.33
64205,72.167.18.239192.168.10.518032800,20680.50
64206,72.167.18.239192.168.10.58049443,22620.00
64207,72.167.18.239192.168.10.58049453,20030.00
64208,72.167.18.239192.168.10.800,20126.11
64209,72.167.18.239192.168.10.88049360,21873.00
64210,72.167.18.239192.168.10.88049361,22498.00
64211,72.167.18.239192.168.10.88049367,22093.33
64212,72.167.18.239192.168.10.900,19456.67
64213,72.167.18.239192.168.10.98017064,21410.00
64214,72.167.18.239192.168.10.98017067,20957.00
64215,72.167.18.239192.168.10.98017080,21061.00
64216,72.167.239.239192.168.10.1200,20150.00
64217,72.167.239.239192.168.10.128033092,20399.75
64218,72.167.239.239192.168.10.128040078,19907.25
64219,72.167.239.239192.168.10.128040988,21269.50
64220,72.167.239.239192.168.10.128040990,20478.75
64221,72.167.239.239192.168.10.128041036,19587.25
64222,72.167.239.239192.168.10.128058942,20134.25
64223,72.167.239.239192.168.10.1400,19110.73
64224,72.167.239.239192.168.10.148049930,20222.00
64225,72.167.239.239192.168.10.148050092,19572.00
64226,72.167.239.239192.168.10.148050171,20920.00
64227,72.167.239.239192.168.10.148053100,19746.50
64228,72.167.239.239192.168.10.148053143,22309.00
64229,72.167.239.239192.168.10.148053182,20664.00
64230,72.167.239.239192.168.10.148053991,20575.00
64231,72.167.239.239192.168.10.1500,19841.31
64232,72.167.239.239192.168.10.158050124,22745.00
64233,72.167.239.239192.168.10.158050137,21045.00
64234,72.167.239.239192.168.10.158050146,21286.00
64235,72.167.239.239192.168.10.158050147,23000.00
64236,72.167.239.239192.168.10.158050150,20781.00
64237,72.167.239.239192.168.10.158050434,21209.33
64238,72.167.239.239192.168.10.158053845,20903.50
64239,72.167.239.239192.168.10.158055282,20532.00
64240,72.167.239.239192.168.10.158055563,22052.33
64241,72.167.239.239192.168.10.158055564,20915.00
64242,72.167.239.239192.168.10.1600,19664.14
64243,72.167.239.239192.168.10.168036858,20092.50
64244,72.167.239.239192.168.10.168039988,20531.75
64245,72.167.239.239192.168.10.168039990,20079.25
64246,72.167.239.239192.168.10.168040138,20442.50
64247,72.167.239.239192.168.10.168040782,20802.00
64248,72.167.239.239192.168.10.168040788,20418.50
64249,72.167.239.239192.168.10.168040880,19969.00
64250,72.167.239.239192.168.10.168040882,19564.00
64251,72.167.239.239192.168.10.168041098,21965.50
64252,72.167.239.239192.168.10.168041614,20179.50
64253,72.167.239.239192.168.10.168041616,20347.50
64254,72.167.239.239192.168.10.168041756,20772.75
64255,72.167.239.239192.168.10.168041774,19917.00
64256,72.167.239.239192.168.10.168042464,19341.50
64257,72.167.239.239192.168.10.1700,20355.00
64258,72.167.239.239192.168.10.178036241,20722.00
64259,72.167.239.239192.168.10.1900,18706.00
64260,72.167.239.239192.168.10.198041198,20539.75
64261,72.167.239.239192.168.10.198043252,21442.50
64262,72.167.239.239192.168.10.198043391,21370.00
64263,72.167.239.239192.168.10.5100,20239.00
64264,72.167.239.239192.168.10.518037901,20952.00
64265,72.167.239.239192.168.10.518037935,20409.50
64266,72.167.239.239192.168.10.518039208,21625.33
64267,72.167.239.239192.168.10.518041640,21542.50
64268,72.167.239.239192.168.10.800,19791.16
64269,72.167.239.239192.168.10.88049985,20671.00
64270,72.167.239.239192.168.10.88049986,20992.00
64271,72.167.239.239192.168.10.88050020,21417.00
64272,72.167.239.239192.168.10.88050027,20157.00
64273,72.167.239.239192.168.10.88050119,21224.00
64274,72.167.239.239192.168.10.88050120,21536.00
64275,72.167.239.239192.168.10.88050296,22259.00
64276,72.167.239.239192.168.10.88050299,21240.33
64277,72.167.239.239192.168.10.88050512,20605.00
64278,72.167.239.239192.168.10.88050765,20185.00
64279,72.167.239.239192.168.10.88052067,20741.00
64280,72.167.239.239192.168.10.88052100,21852.00
64281,72.167.239.239192.168.10.88052101,21690.00
64282,72.167.239.239192.168.10.88052102,21484.00
64283,72.167.239.239192.168.10.88053418,21352.00
64284,72.167.239.239192.168.10.88053560,20964.50
64285,72.167.239.239192.168.10.88053878,21606.00
64286,72.167.239.239192.168.10.88053919,21121.00
64287,72.167.239.239192.168.10.88053920,20543.00
64288,72.167.239.239192.168.10.900,19709.76
64289,72.167.239.239192.168.10.98014747,23010.00
64290,72.167.239.239192.168.10.98014798,22007.67
64291,72.167.239.239192.168.10.98014860,21503.00
64292,72.167.239.239192.168.10.98014880,21059.00
64293,72.167.239.239192.168.10.98015199,20542.33
64294,72.167.239.239192.168.10.98015926,21435.00
64295,72.167.239.239192.168.10.98016001,21113.00
64296,72.167.239.239192.168.10.98016072,21272.00
64297,72.167.239.239192.168.10.98016083,21315.00
64298,72.167.239.239192.168.10.98017833,21326.00
64299,72.167.239.239192.168.10.98017934,21314.67
64300,72.167.239.239192.168.10.98017935,21669.67
64301,72.167.239.239192.168.10.98017936,21143.00
64302,72.167.239.239192.168.10.98017989,21531.00
64303,72.167.239.239192.168.10.98018615,21288.00
64304,72.21.202.25192.168.10.500,20939.00
64305,72.21.202.25192.168.10.5100,19797.25
64306,72.21.202.25192.168.10.518039828,21694.00
64307,72.21.202.25192.168.10.58050882,21945.00
64308,72.21.202.60192.168.10.1700,19850.17
64309,72.21.202.60192.168.10.1744345711,21572.60
64310,72.21.202.62192.168.10.800,19149.00
